text,trust,fear,surprise,sadness,disgust,anger,anticipation,joy
Mohon bantuan saya tadi makan di cfc km 86.. ketinggaln tas eiger warna hitam berisi surat2 penting atas nama tedi syarif hidayat yg menemukan harap menghubungi si di 087721002268,0,0,0,1,0,0,0,0
"HEMAT hingga 45 ribuan!!\n\nTiap pembelian CFC Boks (9 pcs Ayam), CFC Boks Combo (5 pcs Ayam, 2 Chicken Kranz, 6 Chicken Strips), Geboks (CFC Boks + Sambal Geprek), atau Geboks Combo (CFC Boks Combo + Sambal Geprek), GRATIS 3 Teh Pucuk + 3 Nasi senilai 45ribuan.\n\nPromo hanya berlaku 3 hari, dari tgl 20-22 April 2018. Yuk Buruan ke CFC\n\n*Harga mulai Rp. 133,000 net",0,0,1,0,0,0,0,0
Maaf min kalo mau kerja di CFC gimana ya? Umur 25 mash bisa ga? Maaf nyepam,0,0,0,0,0,0,1,0
Enak banget ini..Sumpah enak banget,1,0,0,0,0,0,0,0
Gratis ayam gitu min..,0,0,0,0,0,0,0,1
Saya udah beli min,1,0,0,0,0,0,0,0
"Ya baru baca, angus dong...voucherku",0,0,0,1,0,0,0,0
"Tak terasa sebentar lagi Ramadan tiba. Semoga kita bisa menyambut keberkahan di bulan penuh kemuliaan ini dengan bekal sehat, bekal sabar dan bekal amal.\n\nSelamat Menunaikan Ibadah Puasa!",0,0,0,0,0,0,0,1
"Bersama BNI Life, klaim asuransi tidak lagi berarti proses berhari-hari. Program \One Day Service\ kami siap memberikan Anda layanan mudah dan efisien waktu.\n\nDengan  nilai klaim maksimum Rp100.000.000 (seratus juta Rupiah), pembayaran akan dilakukan 24 jam sejak dokumen dinyatakan lengkap dan diterima Customer Care kami.\n\nUntuk informasi lengkap, kunjungi Customer Care Center di kota Anda dan nikmati layanan pembayaran manfaat asuransi dalam 1 hari.",0,0,0,0,0,0,0,1
"Dokumen kami sudah lengkap 3 bulan yang lalu. Tetap saja tidak ada kabarNya... Disuruh Bikin ATM BNI, katanya klo sudab cair akan masuk kerekening masing2. Sampai skrg tidak ada kejelasan. Bahkan Email saya pun tidak ada balasan sama sekali. Mohon PenjelasanNya... \nSia2 dong Alm. Ayah saya bikin BNI life klo tidak bisa di klaim. Trus uang ayah saya selama ini lariNya kemana???",0,0,0,0,0,1,0,0
"Yang terhormat BNI Life, kenapa saldo nasabah tidak dapat di kembalikan, bila melakukan klaim ?\nMohon penjelasannya !!",0,0,0,0,0,1,0,0
Boleh tau berapa besaran klaim asurans jiwa bni syariah,0,0,0,0,0,0,1,0
"Dulu, sinetron ini selalu dimainkan pas bulan #Ramadan nih! Tapi, ada yang masih ingat nggak apa judul sinetronnya? Kasih tahu Sarah di kolom komen ya!\n\n#Bhinneka #AsliBikinTenang",0,0,0,0,0,0,0,1
"Terima kasih sudah berpartisipasi di #BhinnekaQuiz #SarahKeRumah. Selamat kepada Ika Barel yang berhak mendapatkan SAMSUNG Universal Battery Pack (Animal Edition) 8400mAh persembahan Bhinneka. Yeay! DM kami nama lengkap, alamat, nomor telepon dan alamat email kamu, ya. Congrats! :)\n\n#Bhinneka #AsliBikinTenang",0,0,0,0,0,0,0,1
"Jika selama hidup kita meneladani perbuatan baik sang Buddha, maka kita akan mendapatkan kemuliaan lahir dan batin. Selamat Hari #Waisak untuk semua Teman Blanja yang merayakan.",0,0,0,0,0,0,0,1
"Lukisan, logo blanja yg berada di dada dan Bintang di sebelah kepala \n#GamesBlanja",1,0,0,0,0,0,0,0
"Tahukah Teman Blanja? Baju koko awalnya digunakan oleh masyarakat Tionghoa di Batavia pada zaman penjajahan Belanda. Karena yang pakai \\engko-engko\\, makanya disebut baju koko.\n\nKalau mau Blanja baju koko buat Tarawih ataupun Lebaran, di BLANJA banyak pilihannya lho. Masa Iya Gak Blanja >> #InfoBLANJA",1,0,0,0,0,0,0,0
Di bulan puasa ini pun kamu harus menjaga tubuhmu agar tetap fit dengan makanan bergizi baik saat sahur dan berbuka puasa ya #ELifers Jangan lupa pula untuk melindungi keuanganmu dengan berasuransi :)\n\n#PastiEquity #EquityLifeIndonesia,1,0,0,0,0,0,0,0
Selamat menyambut bulan suci Ramadhan #ELifers! Saatnya bagi kita untuk lebih mendekatkan diri pada-Nya. :)\n\n#PastiEquity #EquityLifeIndonesia #Ramadhan,0,0,0,0,0,0,0,1
Cermat dalam menentukan prioritas dan cermat menentukan mana keinginan dan mana kebutuhan\n\n#PastiEquity #EquityLifeIndonesia #TipsKeuangan,1,0,0,0,0,0,0,0
Selamat Memperingati Hari Kenaikan Isa Almasih bagi yang merayakan. Semoga damai selalu menyertai kita semua​.,0,0,0,0,0,0,0,1
Terima kasih atas ucapanny.,0,0,0,0,0,0,0,1
klo lulus smk gabisa ?,0,0,0,0,0,0,1,0
iye giat belajar dlu \njgn mkirin pcaran terus gmne maok suksek heee,0,0,0,0,0,0,0,1
"oke makasih admin,,",0,0,0,0,0,0,0,1
Harus D3/S1 ya????,0,0,0,0,0,0,1,0
Maaf mau tanya ini masih berlaku tidak,0,0,0,0,0,0,1,0
Kalo depok ngelamar nya dmna ya?,0,0,0,0,0,0,1,0
Fandy Chan boleh dicoba,1,0,0,0,0,0,0,0
untuk area jogja bisa kah? A&W Restoran Khas Amerika,0,0,0,0,0,0,1,0
Bisa datang kmna ini ya min ?,0,0,0,0,0,0,1,0
boleh berhijab ga ka?,0,0,0,0,0,0,1,0
ada lulusan S1/D3 lokernya,0,0,0,0,0,0,1,0
"Kalo cuma kerja paruh waktu bisa nggak, soalnya masih kuliah",0,0,0,0,0,0,1,0
"Klo usia 32 thn tp sdh berpengalaman di rest. Fast food pernah jadi spv,kepala seksi administrasi,manager bisa ga???",0,0,0,0,0,0,1,0
Monika Kristi Tarihoran Viana coba ni monnn...ke depan arion taro lamarannn,0,0,0,0,0,0,1,0
Ah curang pake bates umur\n30 jg blh donk,0,0,0,1,0,0,0,0
Daerah tangerang taro cv or interview dimana?,0,0,0,0,0,0,1,0
Mungkin ya smpai puasa.  Soale mlai dr tgll 9 kmrin bru opening HYPERMART.  dan banyak diskon sma vocer.,0,0,0,0,0,0,1,0
Sampai kapan promonya,0,0,0,0,0,0,1,0
D TP kok ndak dpt ya kmrn bli 2 paket gratis,0,0,0,1,0,0,0,0
Sya tdi ke sana kok gak dapat ya...,0,0,0,1,0,0,0,0
Sy sudah dapat 3 buah Neon mug nya,0,0,0,0,0,0,0,1
di Giant Rajawali ada ga,0,0,0,0,0,0,1,0
Mluncuuurrr bersama Piansa Bundae Pratama makan\,1,0,0,0,0,0,0,0
"Selamat siang, \nUntuk orderan nomor 2017060500163, Saya sudah Meng-ordernya sejak tanggal 5 juni 2017 Dan hingga sekarang hampir 2 minggu barang belum datang datang juga! Saya menghubungi lewat line tidak ada kejelasan nomor resi orderan juga tidak ada !",0,0,0,0,0,1,0,0
wah sama dong dengan saya. sampai sekarang juga barang saya sudah seminggu belum datang.,0,1,0,0,0,0,0,0
No wa nya ada ? Atau no hp yg bs dihubungi ..,0,0,0,0,0,0,1,0
Momen berbuka puasa bareng keluarga besar memang selalu ditunggu. Banyak kebahagiaan yang bisa kamu rasakan.\n\nPuasa hari ke berapa biasanya kamu melakukan buka bareng keluarga besar? #ichoosehappy,0,0,0,0,0,0,0,1
Done wish me luck.. Jika menang untuk membelikan gamis istri.,0,0,0,0,0,0,0,1
Banyak hal baik yang bisa kamu mulai hari ini. Diantaranya mengubah hal-hal negatif menjadi sesuatu yang positif untuk kebaikan bersama. Hidup positif itu memang menyenangkan! \n#LiveInLevis,1,0,0,0,0,0,0,0
"Minum yogurt saat sahur dapat membantu menjaga elektrolit tubuh dan bikin gak haus, tapi gak bisa ngilangin kangen kamu sama si dia #FaktaBLANJA",1,0,0,0,0,0,0,0
"Buah Kurma bagus itu yang kulitnya masih mulus dan ukurannya besar-besar. Terus jangan lupa liat kemasannya, cari yang masih bagus, jangan yang udah terkoyak-koyak kayak hati ini...\n\nKalau udah tau cara milih kurma tapi belum punya stok kurma di rumah, Masa Iya Gak Blanja >> #TipsBLANJA",1,0,0,0,0,0,0,0
"Ini dia pemenang #RezekuisRamadan - Uji Fokus Periode 1 kemarin Teman Blanja! Selamat ya untuk para pemenang. Kalian akan dihubungi via Direct Message.\n\nUntuk yang lain jangan berkecil hati dulu, tunggu Rezekuis selanjutnya hari Selasa depan!",0,0,0,0,0,0,0,1
"Setiap orang tentu mempersiapkan \bekal\ untuk masa depan. Kita bisa mulai dengan belajar usaha, buka tabungan berjangka atau mulai melalui berasuransi. \n\nUntuk membantu Anda mempersiapkan bekal masa depan dengan asuransi dan investasi, BNI Life hadir melalui Blife Plan Multi Protection: produk asuransi lengkap dengan investasi untuk masa depan yang lebih baik. \n\nYuk, mulai rencanakan masa depan Anda bersama BNI Life.",0,0,0,0,0,0,1,0
"Saya ditelpon oleh bni life.hanya sekedar perkenalan produk.tidak ada dibicarakan akan didebet 405.000 per bulan.jika ini dibicarakan saya mentah mentah gak akan mau.\nKarena salesnya gak jujur maka saya tidak tahu akan didebet uang saya.setelah saya tau dari sms maka saya complain.buku mereka datang dan kata bni life harus dikembalikan selama 15 sejak diterima.jika tidak dikembalikan berarti saya setuju.\nApakah hidup saya harus terfokus untuk buku polis??\nApakah saya harus mengelurakan uang,tenaga dan fikiran karrna buku polis hanya karena sales bni life yang TIDAK JUJUR???",0,0,0,0,0,1,0,0
Apabila sales bni life JUJUR maka saya tak akan komplain.\nAtau beginikah SOP perekrutan nasabah BNI LIFE??,0,0,0,0,0,1,0,0
"sy mau tanya, RS Bogor, yg ada asuransi bni life, RS apa aja",0,0,0,0,0,0,1,0
"Profesi nasabah BNI Life yang beragam menginspirasi kami untuk lebih fleksibel dalam memberikan pelayanan.\n\nUntuk memudahkan Anda, Customer Care Center kami tetap buka dan siap melayani Anda di hari Sabtu. Anda bisa mengenal lebih dekat dengan produk dan layanan asuransi BNI Life.\n\nUntuk informasi selengkapnya, silakan cek di bit.ly/kantorlayanan #ServiceExcellence",0,0,0,0,0,0,0,1
"Selama puasa, stamina tubuh harus terjaga. Penuhi asupan nutrisi harian saat sahur dan berbuka, konsumsi air juga jangan sampai terlupa. Hal sederhana ini adalah bekal puasa sehat selama Ramadan.\n\nSelain stamina, siapkan juga bekal sehat Anda bersama BLife Plan Multi Protection. Dilengkapi perlindungan Asuransi optimal, kita bisa mendapatkan hasil maksimal dan investasi untuk ketersediaan dana di masa depan. Info lengkap, klik bit.ly/BNILifeMP atau hubungi kami di 1-500-045.",0,0,0,0,0,0,1,0
"Siapkan pertanyaan terbaik Anda untuk Ibu Kartini Masa Kini, Susi Pudjiastuti, dan dapatkan jawabannya secara langsung segera di #MinisterLiveSeries hanya di fanpage fb Tirto.id.",1,0,0,0,0,0,0,0
"Secara pribadi saya mengapresiasi kinerja ibu Susi pujiastuti Di kabinet kerja sbg Mentri Kelautan banyak program briliant yg menyentuh masarakat nelayan,, pertanyaannya maukah Ibu Susi menjadi Wapres pak presiden Jokowidodo di 2019?",0,0,0,0,0,0,0,1
"Hormat kami...bisakah bu Susi P..stop / hentikan para TKI/ TKW untuk tidak lagi kerja di luar negeri / setidaknya mengurangi rakyat kita tuk tidak keeja disana..krn seriap waktu ada penyiksaan bahkan hukuman mati sekaligus..krn dilihat Potensi Negara kita tuk kedepannya semakin maju..bahkan negara yg terbesar masak harus rakyatnya kerja di luar negri ,,apa kg di negeri sendiri..smoga terlaksana keinginan ini bila menjabat sebagai wapres dlm mendampingi bpk Presiden kami bpk Ir H Jokowi..mks..wassalammukalaikum wr wb.",0,0,0,0,0,0,0,1
Min bagaimana cara memvertifikasi halaman facebook saya? supaya dapat ceklis biru? apakah harus datang langsung je kantor facebook cabang indonesia?,0,0,0,0,0,0,1,0
"Bla pk. Jkw terpilih utk periode kedua, maukah bu Susi membantu pak Jkw dg masuk dlm kabinet kerjanya bila diminta? (Mau ya bu!)",0,0,0,0,0,0,0,1
"Min bagaimana cara mendapatkan centang abu-abu?,karena saya sudah membuka pengaturan halaman saya dan saya tekan tombol \umum\ tapi nggak ada tulisan \verifikasi Halaman\? Mohon responnya.",0,0,0,0,0,0,1,0
saya mau nanya ne knp admin grup tdk bisa buka grup kalau buka dari hp wall nya gk muncul ... kalau buka dari komputer hanya wall nya aja yg muncul ... tolong pencerahannya soalnya kita gk bisa konfir orang join ... orang pada pm ke kita sdh join tapi blm di acc,0,1,0,0,0,0,0,0
Semoga di era ibu. Wisata dan sport bahari kita maju. Adakah rencana ibu utk membuat bahari di Karimunjawa dan Mentawai lebih maju? Meski ibu bukan mentri pariwisata tp urusan ttg Bahari ibu Susi emang jagoannya. #sukses utk ibu Susi,0,0,0,0,0,0,0,1
Yang pasti Bu SUSI SUDAH MELAKUKAN YG TERBAIK SAAT INI. MUDAH2AN AKAN LAHIR SUSI -SUSI YG BARU.,0,0,0,0,0,0,0,1
Banyak tempat wisata alam yg rusak  karena pertambangan,0,0,0,1,0,0,0,0
Bu jadi presiden saja supaya para koruptor di tenggelamkan,1,0,0,0,0,0,0,0
Harapan  saya  Ibu  Susi tetap menjadi  memtri kelautan.,0,0,0,0,0,0,0,1
Beri pengingat lagi ya Admin fb biar ga lupa hari Senin,0,0,0,0,0,0,1,0
Pengen Seperti Ibu Susi,1,0,0,0,0,0,0,0
"pelayan elegal udah gak berani melayan di laut kita,semua sudah di klola dgn baik oleh negara. pertayaan saya menggapa harga ikan kok mahal betul to buk untuk di konssumsi. From kukar kaltim indonesia.",0,1,0,0,0,0,0,0
Ass.   Selamat buat ibu susi sebagai pejuang di kementerian kelautan  ..namun kami sebagai wni yg mengamati dari berbagai info ttg kegiatan kebijakan ibu...ada satu hal dari sekian..yakni penggunaan jaring cantrang...ibu telah mensosialisasikan pd perbagai kesempatan dan rasio umum membenarkan...dan akhirnya ibu mengizinkan kembali dgn terpaksa...seyogianya ada pejuang lain yg muncul untuk membantu tapi.....namun kami kagum dgn ketegaran ibu dan tetap enjoi.    ..semoga rakhmat dan petunjuk dari YME. tetap menyertai IBU TUTY PUJIASTUTI..amin.,0,0,0,0,0,0,0,1
"Yth. Bu susi, pertanyaan saya ni bu, penangkapan ikan mnggunakan alat tangkap ilegal sdh d bereskan oleh KKP, bgmaina dgn nelayan kecil & tradisional ibu apakah nasib mreka sdh d bereskan ibu? mhon pnjelasannya. Terimakasih",1,0,0,0,0,0,0,0
"Saya berharap bu susi tetap menteri kelautan menjaga dan melestari kan laut indonesia, jagan sampai di obrak abrik oknum yang tidak bertanggung dan mencari keuntungan untuk kepentingan sendiri.",1,0,0,0,0,0,0,0
"Bisakah ibu mengupayakan Perahu Lampu lengkap dan bersubsidi serta bisa dikredit dgn angsuran 1jt/bulan dan UM/DP 1jt?\nKayak kreditan motor..\nSoalnya negeri ini sudah mengarah ke negeri ojek...\nKalau bisa, saya yakin.. anak muda yg gak bisa lanjut sekolah tinggi.. akan milih kredit perahu lampu jadi nelayan daripada kredit motor buat ngojek..",1,0,0,0,0,0,0,0
"Nantikan #MinisterLiveSeries bersama Menteri Kelautan dan Perikanan kita yang tak kenal kata takut, Susi Pudjiastuti. Jangan lewatkan kesempatan untuk menyaksikan kisah inspiratif beliau secara langsung segera di Fanpage FB Tirto.id!",0,0,0,0,0,0,1,0
Patut dijadikan contoh bagi para pemimpin yg lain...biar gak korupsi....,0,0,0,0,0,0,0,1
"Contoh bagi kita semua, beliau cinta ibu dan negara indonesia",1,0,0,0,0,0,0,0
"Seluruh jempol manusia yang ada di dunia ini terangkat, \n ntukmu bunda susiku.....",1,0,0,0,0,0,0,0
Inovasi yang tak ada henti.. good job.. bu menteri,1,0,0,0,0,0,0,0
Mantap menambah pengetahuan,1,0,0,0,0,0,0,0
jadikan pionir dlm hidup sukses,1,0,0,0,0,0,0,0
#salut,1,0,0,0,0,0,0,0
Sayang nya kami tidak dapat mengakses akun Anda saat ini. Kami meninjau dokumen tambahan ini.\nKami menghargai kesabaran anda.kami akan kembali pada anda secepatnya. udah sebulan tetep ajja gx bisa masuk udah Gonta ganti sandi tetep ajja. Ngajuin banding no tersebut tidak termasuk akun yg d nonaktifkan. Kenapa itu mind. Tolong itu akun pribadi yg sah. Udah kirim email udah segala d lakilui. Tetep ajja. Kami akan segera kembali pada anda secepatnya.....,0,0,0,0,0,0,0,1
Bagus sekali untuk di contoh dan ditiru oleh yg lain nya.,0,0,0,0,0,0,0,1
Aduh ibu udah cantik mendi jadikan para nelan yan mudah mendapatkan ikN lebih mudah,1,0,0,0,0,0,0,0
Terima kasih sebelumnya sayamau .bergabung,1,0,0,0,0,0,0,0
"Fb saya dihack orang yg tdak bertanggung jjawab, gmna cara ny supaya saya mndapt kan fb sy kembali, atau fb nya dimatikan aja",0,0,0,0,0,1,0,0
Hi facebook yg baik.akun teman saya di hek seseorang .bagaimana saya mengenal orang yg meng hek   tersebut?bls lh facebook yg baik.slmt mlam,0,0,0,0,0,0,1,0
"Fb saya minta tolong saya mau menutup akun keponakan saya, saya kasian karena keponakan saya itu udah meninggal nama akun nya sandra Sandra Itsiani",0,1,0,0,0,0,0,0
"Nyimak ,  pertanyaan udah ada sudara yg mewakili keluhan sy.  Makasih Facebook,,  Sukses selalu,,",0,0,0,0,0,0,0,1
"om saya dari wali/pewaris dri hidayatul awalia dan yuliana betari ,tolong segera di hapus permanen akun yg bernana hidyatul awalia dan yuliana betari. karena orangnya sudah meninggal. Trimhkasih..",0,0,0,0,0,0,0,1
Hi facebook. Akun temanku sudah diretas orang. Bnyak informasi privasi di akun itu. Bgaimana caranya menonaktifkan akun itu.. mohon bantuannya..,0,0,0,1,0,0,0,0
Hi facebook.. Akun teman saya kok emailnya berubah jadi (tidak dikertahui)@blogger.info ...dan paswordnya juga salah pas log in.. Padahal yg tau passwordnya cuman dia,0,0,0,1,0,0,0,0
"Kenapa saya tidak bisa like status orang dan like  Status FP, Waktu dulu bisa tapi sekarang kok gak bisa?",0,0,0,0,0,0,1,0
Apakah terlalu banyak menyukai halaman dan bergabung di grup mengakibatkan kabar berita berat dan tidak bisa terbuka??,0,0,0,0,0,0,1,0
"akun facebook adik saya di nonaktifkan, bagaimana cara menghubungkan kembali akun adik saya",0,0,0,0,0,0,1,0
Ini kenapa Fb saya tidak bisa share di grup? saya tidak pernah merugikan siapa pun .. saya hanya jualan saja.. 20 grup saya ikuti tidak bisa tlg kebijakan nya,0,1,0,0,0,0,0,0
"Kenapa setiap saya mengirim informasi atau gambar di grup ,disebut spam ,padahal itu saya dan bukan spam",0,0,0,0,0,1,0,0
saya lupa sandi login aplikasi Texas HoldEm Poker Turn Gimana cara memuli kan agar saya bisa ber main kembali...,0,0,0,0,0,0,1,0
"Saya ingin melaporkan berita dengan kata\ kotor, tapi opsi tidak saya temukan. Tapi tersedia pada pelaporan akun pribadi \n\nAda baiknya jika memang benar dugaan saya diberlakukan kesamarataan.\n\n- terima kasih",0,0,0,0,0,0,1,0
Siiiiippp.. terimalasih semoga bermanfaat untuk pecinta FB.,0,0,0,0,0,0,0,1
Kenapa saya ngak bisa kirim video saat saya mau upload video selalu ada tulisan anda tidak bisa menguploed lebih dari 2mb,0,1,0,0,0,0,0,0
Min Bantu saya donk Facebook Yang bernama perdomex perdomex saya lupa kata sandinya Dan emailnya pake nomor ponsel Dan sudah lama tidak aktip,0,0,0,0,0,0,1,0
"akun teman saya di nonaktifkan karena di laporkan sebagai akun palsu, bagai mana cara mengatifkannya kembali",0,0,0,0,0,0,1,0
Maaf mau tanya cara memulihkan akun yang lupa email dan sandi bagaimana?,0,0,0,0,0,0,1,0
Maaf saya mau tanya kenapa saya tidak bisa berikan tanggapan kepada kiriman teman saya?,0,1,0,0,0,0,0,0
Terus yang tadi siang Live ngapain pak?\n3 Menit saya cuma ngeliatin jam di dinding sama suara orang makan.,0,0,0,0,1,0,0,0
"ada   yg   pernah   membuat   halaman,menggunakan   hp   nokia   e63,dan   bagaimana   cara   menghapus   halaman   tersebut?",0,0,0,0,0,0,1,0
Facebook bagaimana membuat akun terverifikasi. (Agar Diakui asli ada tanda centang biru),0,0,0,0,0,0,1,0
Maaf mau nanya kenapa saya gak bisa.kirim pesan fb ke orang lain ya malah ijin ditolak,0,0,0,1,0,0,0,0
Kak gmn craknya agr akun sya aman & tdk di ambil orang lain,0,0,0,0,0,0,1,0
Maaf min gimana cara aktivkan akun yg ke nonaktiv ?,0,0,0,0,0,0,1,0
Knapa Fb Saya untuk Membalas Comentar Gak Bisaa ??,0,0,0,0,0,0,1,0
bagaimana cara menonantifkan akun palsu seseorang?,0,0,0,0,0,0,1,0
Moga lancar lah...,0,0,0,0,0,0,0,1
Min akun q d bajak gimana cara menhgataSi nya,0,1,0,0,0,0,0,0
"Oh iya admin facebook saya kan pernah membuat akun baru tetapi menggunakan fto idola saya dan baru beberapa saat akun itu aktif lalu saya coba membuka kembali tetapi akun itu tdk bsa dibuka dan malah di suruh menunjukan identitas foto saya, padahal saya sudah memasukan identitas asli saya tetapi saya tdk memakai foto saya lalu beberapa hari kemudian akun itu hilang begitu saja dan saya udh coba sampai 5 akun, apa masalahnya min?",0,1,0,0,0,0,0,0
maaf saya mau nanya min kenapa setiap saya buat facebook selalu di nonaktifkan oleh pihak facebook padahal saya tidak melanggar peraturan,0,0,0,0,0,0,0,0
Mohon pencerahannynya facebook\nKenapa setiap postingan dagangan saya di angap spam\nMohon penjelasannya om facebook\nKarna kami hanya mencari sesuap nasi,0,1,0,0,0,0,0,0
Sudah 3 hari kiriman jualan sya ke beberapa grup dikira spam pdahal tidak sama sekali. Tolong diperbaiki....,0,0,0,1,0,0,0,0
"Selamat malam, bagaimana cara refund deposit di Facebook, sedangkan akun saya yang untuk FansPage jualan di nonaktifkan oleh Facebook?  Terimakasih",0,1,0,0,0,0,0,0
"Selamat siang Admin Facebook ,mohon bantuannya, sya tadi pagi sudah bayar Saldo akun iklan sya, tapi belum masuk sudah d tunggu 5jam, biasanya gak sampai 10menit sudah masuk, tapi ini sampai berjam2 belum masuk , mohon bantuannya",0,1,0,0,0,0,0,0
"Baik,ini sebuah pesan bagus dan menarik.Terima Kasih Facebook.",1,0,0,0,0,0,0,0
Bantu fb saya yg di tutup oleh pihak Facebook sendiri,0,0,0,1,0,0,0,0
Facebook tolong aktifkan akun prbadi saya,0,0,0,0,0,0,0,1
Gmn cara'y mmprbki linmas sy yg ter hapus..,0,0,0,0,0,0,1,0
Akun saya baru saja dibajak dan namanya diubah. Saya ingin mengembalikan lagi nama saya seperti semula. Bagaimana caranya ? Jika dibutuhkan tanda pengenal saya siap memberikannya.,0,0,0,1,0,0,0,0
"Jadi gini buat admin ivy Fanspage(halaman) saya tadi pagi entah kenapa tidak bisa dilihat orang seperti tidak di Terbitkan dan saya cek di pengaturan umum pilihan \Terbitkan halaman\ sudah tidak ada lagi, alasan Fanspage(halaman) saya di hapus kenapa? Saya cuma bikin Quotes buat hiburan orang di facebook apakah salah? Plis min ini yang ke 3x nya kmaren Fanspage(halaman) saya quotes bajingan udah 9k Like tapi kehapus? Sumpah Min sakit banget rasanya udh 8 bulan gue kembangkan tu Fanspage(halaman) dan yang skrg quotes Kawaii Like nya 320 kena sesi lagi?  Plis min gimana cara Balikin nya, saya tidak perna post hoax apalagi yang melanggar komunitas Facebook, saya cuma buat quotes saja buat ngehibur. Kalo gini terus semua pengguna Facebook bakalan kecewa bukan termasuk saya mungkin diluar sana banyak juga yang nasib nya seperti saya, plis admin ivy, kasih link buat mengembalikan halaman saya,  \n\n#Terimakasih",0,0,0,1,0,0,0,0
"Sore admin,maaf mau tanya : kemarin sy memperbaharui fb terbaru,terus sekarang fb nya tidak bisa melakukan siaran langsung video.apa memang dari fb nya sendiri atau gimana min,terima kasih.",0,1,0,0,0,0,0,0
"akun e-mail saya di nonaktifkan administrator, maksudnya gimana.\njadi mau nambah akun email di facebook gak bisa.\nterus cara aktifin kembali gimana?",0,0,0,0,0,0,1,0
"Assalammualaikum,,, mau tanya,,, mengapa fb ku kalau like setatus bisa terpental likenya",0,0,0,0,0,0,1,0
Selamat siang admin...foto profil saya tdk kelihatan..tpi masih bisa fb\n....apa fb saya di  blokir,0,0,0,0,0,0,1,0
apakah bnr jam 00:00 fb akan di hentikan,0,0,1,0,0,0,0,0
Jalan anyar soreang sadu acak adut sama sampah..beri teguran bagi warga atau kampung yg dekat beri sangsi.atau hukuman,0,0,0,0,0,0,1,0
BANK SAMPAH AL-AKROM WARNASARI RT/RW 02/15 DESA WARNASARI. KECAMATAN PANGALENGAN. Semoga bisa berkembang dan semakin bisa menyadarkan masyarakat supaya peduli lingkungan terutama sampah dan bisa menjadikan pundi\ rupiah bagi masyarakat dari hasil nabung mereka!!!,0,0,0,0,0,0,0,1
mohon pencerahanya,1,0,0,0,0,0,0,0
Yupzzzzzzzzz,1,0,0,0,0,0,0,0
"Nokia 110 sdh support whatsapp blm ya,klo bisa kasih link downloadnya ya...trmksh.",0,0,0,0,0,0,1,0
kalau nokia dah nyebrang ke android bisa dipastikan nokia sbgai leadernya,1,0,0,0,0,0,0,0
Saya suka hp merk Wong fe Hung. :-D,0,0,0,0,1,0,0,0
"3 hal ini wajib Super Indo Shoppers perhatikan supaya tubuh tetap fit selama menjalankan ibadah puasa.\n\n1. Hindari makanan berminyak saat sahur, karena akan membuat aliran oksigen dalam tubuh berkurang 20% dan menyebabkan ngantuk di siang hari\n\n2. Kurangi konsumsi kopi dan minuman bersoda saat berbuka agar jam tidur tetap terjaga\n\n3. Tetap aktif bergerak tapi tidak berlebihan\n\nSelamat menjalankan ibadah puasa, Super Indo Shoppers! \n\n#SuperIndo #SuperTips #TipsRamadhan #Puasa #Health",1,0,0,0,0,0,0,0
"MENGGEMBIRAKAN KEBERAGAMAN\nNaik vespa menandai dimulainya Ekspedisi Kebangsaan \Menggembirakan Keberagaman\ di Jakarta, Sabtu 5/5. Acara yang digagas Pemuda Muhammadiyah itu dihadiri tokoh lintas partai/golongan seperti Zulkifli Hasan, Muhaimin Iskandar, Abdul Mu'thi. Para scooteris akan bersafari dari Aceh sampai Papua untuk menguatkan semangat kebangsaan dan keberagaman.",1,0,0,0,0,0,0,0
"..sebagai muslim, saya lihat pak jonan yang katolik ini lebih bermanfaat dari pada rizik...\n..alhamdulillah, sehatkan beliau ya Allah, agar dapat terus membantu presiden jokowi membangun negeri ini...\n..amin!",0,0,0,0,0,0,0,1
"Model kegiatan seperti ini bagusnya lebih banyak dan diperluas serta berkesinambungan dalm rangka mempererat persatuan antar golongan seluruh Indonesia,agar Indonesia tetap jaya.Salut gagasannya pa Jonan..",1,0,0,0,0,0,0,0
"Tabik pak Jonan , selamat bersafari Nusantara naik scooter ( kendaraan rakyat ) bukan motor gede seperti Harley Davdson (simbol ekses ) yang boros bbm",0,0,0,0,0,0,0,1
Kangen jadi anak buah Pak Jonan lagi. Kerja keras namun puas karena tujuan yang jelas.,0,0,0,0,0,0,0,1
Jadi berkat bgi siapapun bukan hny di tunjukkn melalui pemberian suatu barang tp juga melalui perhatian dan toleransi..\nGbu P.Jonan \pergilah kita diutus\..amien Berkah dalem,1,0,0,0,0,0,0,0
"ini namanya NKRI semoga bangsa indonesia hidup rukun damai karena pahlawan2 indonesia yg dulu sama2 berjuang demi NKRI walau bedah agama, bedah suku itulah NKRI yg sangat indah",0,0,0,0,0,0,0,1
"Selamat buat pak Jonan, memberi inspirasi bagi semua umat tanpa ada perbedaan diantara mereka.\nSemoga pak Jonan diberi sehat selalu demi mempersatukan bangsa ini.\nTetap berjuang & bersemangat pak Jonan.\nTuhan memberkati.....amin.",0,0,0,0,0,0,0,1
"Kerukunan antar umat beragama ya Jonan.saya sangat bangga sekali kalo ada pemimpin yang memberi contoh seperti ini.kita Bhineka Tunggal Ika.Ber beda2 suku,agama tetapi tetap satu dan harus kompak.Semangat pak Jonan.",0,0,0,0,0,0,0,1
